slug,type,domain,occurrence_or_deadline_ddmmyyyy,status,error
nba-nop-mil-2026-02-04-rebounds-kyle-kuzma-5pt5,,,,error,invalid_response
nba-nop-mil-2026-02-04-assists-zion-williamson-3pt5,,,,error,invalid_response
nba-nop-mil-2026-02-04-assists-kyle-kuzma-3pt5,,,,error,invalid_response
nba-bos-hou-2026-02-04-rebounds-tari-eason-5pt5,,,,error,invalid_response
nba-bos-hou-2026-02-04-rebounds-sam-hauser-4pt5,,,,error,invalid_response
nba-bos-hou-2026-02-04-points-amen-thompson-16pt5,,,,error,invalid_response
nba-bos-hou-2026-02-04-assists-reed-sheppard-2pt5,,,,error,invalid_response
nba-nop-mil-2026-02-04-assists-myles-turner-2pt5,,,,error,invalid_response
nba-bos-hou-2026-02-04-rebounds-alperen-sengun-9pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-jaden-mcdaniels-4pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-scottie-barnes-8pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-sandro-mamukelashvili-5pt5,,,,error,invalid_response
lib-2ma-ali-2026-02-04-2ma,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-assists-donte-divincenzo-3pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-sandro-mamukelashvili-10pt5,,,,error,invalid_response
bra-pal-vit-2026-02-04-btts,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-rebounds-brandon-ingram-5pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-donte-divincenzo-12pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-julius-randle-6pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-collin-murray-boyles-6pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-brandon-ingram-20pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-scottie-barnes-17pt5,,,,error,invalid_response
bra-gre-bot-2026-02-04-draw,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-assists-scottie-barnes-5pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-assists-rj-barrett-3pt5,,,,error,invalid_response
bra-pal-vit-2026-02-04-draw,1,sports,04/02/2026,ok,
lib-2ma-ali-2026-02-04-draw,1,sports,04/02/2026,ok,
lib-2ma-ali-2026-02-04-btts,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-naz-reid-6pt5,,,,error,invalid_response
bra-gre-bot-2026-02-04-gre,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-points-jaden-mcdaniels-14pt5,,,,error,invalid_response
lib-2ma-ali-2026-02-04-ali,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-rebounds-rudy-gobert-11pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-assists-anthony-edwards-3pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-assists-naz-reid-2pt5,,,,error,invalid_response
bra-pal-vit-2026-02-04-pal,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-points-julius-randle-20pt5,,,,error,invalid_response
bra-pal-vit-2026-02-04-vit,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-assists-jaden-mcdaniels-2pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-immanuel-quickley-16pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-naz-reid-13pt5,,,,error,invalid_response
bra-gre-bot-2026-02-04-btts,,,,error,invalid_response
nba-min-tor-2026-02-04-assists-brandon-ingram-3pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-assists-immanuel-quickley-5pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-rj-barrett-17pt5,,,,error,invalid_response
bra-gre-bot-2026-02-04-bot,1,sports,04/02/2026,ok,
nba-min-tor-2026-02-04-rebounds-rj-barrett-4pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-points-anthony-edwards-28pt5,,,,error,invalid_response
nba-min-tor-2026-02-04-rebounds-donte-divincenzo-4pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-points-mikal-bridges-14pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-rebounds-mitchell-robinson-7pt5,,,,error,invalid_response
will-the-ecb-announce-an-increase-at-the-february-2026-meeting,1,finance,05/02/2026,ok,
nba-den-nyk-2026-02-04-points-og-anunoby-17pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-points-josh-hart-12pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-assists-josh-hart-4pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-assists-karl-anthony-towns-2pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-rebounds-christian-braun-2pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-assists-jalen-brunson-6pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-points-nikola-jokic-24pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-assists-miles-mcbride-2pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-points-peyton-watson-16pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-rebounds-josh-hart-7pt5,,,,error,invalid_response
bank-of-england-decreases-interest-rates-by-50-bps-after-february-2026-meeting,2,finance,05/02/2026,ok,
will-the-ecb-announce-a-50-bps-decrease-at-the-february-2026-meeting,1,finance,05/02/2026,ok,
will-trae-young-be-traded-this-season,2,sports,05/02/2026,ok,
nba-den-nyk-2026-02-04-assists-jamal-murray-6pt5,,,,error,invalid_response
will-anthony-davis-be-traded-this-season,2,sports,05/02/2026,ok,
nba-den-nyk-2026-02-04-assists-mikal-bridges-3pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-assists-nikola-jokic-8pt5,,,,error,invalid_response
nba-den-nyk-2026-02-04-rebounds-jamal-murray-3pt5,,,,error,invalid_response
will-the-ecb-announce-no-change-at-the-february-2026-meeting,1,finance,05/02/2026,ok,
nba-den-nyk-2026-02-04-rebounds-mikal-bridges-3pt5,,,,error,invalid_response
bra-cre-mir-2026-02-04-cre,1,sports,04/02/2026,ok,
bra-san-sao-2026-02-04-san,1,sports,04/02/2026,ok,
bra-san-sao-2026-02-04-sao,1,sports,04/02/2026,ok,
bra-cre-mir-2026-02-04-mir,1,sports,04/02/2026,ok,
bra-cre-mir-2026-02-04-btts,1,sports,04/02/2026,ok,
bra-san-sao-2026-02-04-btts,1,sports,04/02/2026,ok,
bra-san-sao-2026-02-04-draw,1,sports,04/02/2026,ok,
bra-bra-cam-2026-02-04-btts,1,sports,04/02/2026,ok,
bra-bra-cam-2026-02-04-draw,1,sports,04/02/2026,ok,
bra-fla-int-2026-02-04-fla,1,sports,04/02/2026,ok,
all-quarterly-earnings-nongaap-eps-02-04-2026-9pt86,1,finance,04/02/2026,ok,
bra-fla-int-2026-02-04-btts,,,,error,invalid_response
afl-quarterly-earnings-nongaap-eps-02-04-2026-1pt7,1,finance,04/02/2026,ok,
googl-quarterly-earnings-gaap-eps-02-04-2026-2pt64,2,finance,19/02/2026,ok,
met-quarterly-earnings-nongaap-eps-02-04-2026-2pt35,1,finance,04/02/2026,ok,
uhalb-quarterly-earnings-gaap-eps-02-04-2026-neg0pt04,2,finance,19/02/2026,ok,
bra-bra-cam-2026-02-04-cam,1,sports,04/02/2026,ok,
bra-fla-int-2026-02-04-draw,1,sports,04/02/2026,ok,
qcom-quarterly-earnings-nongaap-eps-02-04-2026-3pt39,1,finance,04/02/2026,ok,
bra-fla-int-2026-02-04-int,1,sports,04/02/2026,ok,
nba-parlay-thunder-spurs,2,sports,18/02/2026,ok,
msft-close-above-430-on-february-4-2026,,,,error,invalid_response
meta-close-above-730-on-february-4-2026,,,,error,invalid_response
amzn-close-above-240-on-february-4-2026,,,,error,invalid_response
googl-close-above-345-on-february-4-2026,,,,error,invalid_response
meta-close-above-710-on-february-4-2026,,,,error,invalid_response
googl-close-above-335-on-february-4-2026,,,,error,invalid_response
nvda-close-above-180-on-february-4-2026,,,,error,invalid_response
tsla-close-above-430-on-february-4-2026,,,,error,invalid_response
meta-close-above-720-on-february-4-2026,,,,error,invalid_response
amzn-close-above-255-on-february-4-2026,,,,error,invalid_response
nvda-close-above-195-on-february-4-2026,,,,error,invalid_response
googl-close-above-350-on-february-4-2026,,,,error,invalid_response
msft-close-above-420-on-february-4-2026,,,,error,invalid_response
amzn-close-above-245-on-february-4-2026,,,,error,invalid_response
aapl-close-above-280-on-february-4-2026,,,,error,invalid_response
aapl-close-above-265-on-february-4-2026,,,,error,invalid_response
msft-close-above-440-on-february-4-2026,,,,error,invalid_response
nvda-close-above-190-on-february-4-2026,,,,error,invalid_response
aapl-close-above-275-on-february-4-2026,,,,error,invalid_response
amzn-close-above-250-on-february-4-2026,,,,error,invalid_response
googl-close-above-355-on-february-4-2026,,,,error,invalid_response
meta-close-above-700-on-february-4-2026,,,,error,invalid_response
tsla-close-above-420-on-february-4-2026,,,,error,invalid_response
cdr-val-ath-2026-02-04-val,1,sports,04/02/2026,ok,
cdr-ala-rso-2026-02-04-ala,1,sports,04/02/2026,ok,
cde-tro-rcl-2026-02-04-btts,1,sports,04/02/2026,ok,
itc-int-tor-2026-02-04-btts,1,sports,04/02/2026,ok,
itc-int-tor-2026-02-04-tor,1,sports,04/02/2026,ok,
efl-mnc-new-2026-02-04-mnc-win,1,sports,04/02/2026,ok,
efl-mnc-new-2026-02-04-new-win,1,sports,04/02/2026,ok,
cdr-val-ath-2026-02-04-ath,1,sports,04/02/2026,ok,
cdr-val-ath-2026-02-04-draw,1,sports,04/02/2026,ok,
cdr-ala-rso-2026-02-04-rso,1,sports,04/02/2026,ok,
itc-int-tor-2026-02-04-int,1,sports,04/02/2026,ok,
cdr-ala-rso-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-tro-rcl-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-tro-rcl-2026-02-04-tro,1,sports,04/02/2026,ok,
itc-int-tor-2026-02-04-draw,1,sports,04/02/2026,ok,
efl-mnc-new-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-tro-rcl-2026-02-04-rcl,1,sports,04/02/2026,ok,
dfb-ksv-stu-2026-02-04-stu,1,sports,04/02/2026,ok,
scop-ran-kil-2026-02-04-ran,1,sports,04/02/2026,ok,
scop-hib-dun-2026-02-04-hib,1,sports,04/02/2026,ok,
scop-hib-dun-2026-02-04-btts,1,sports,04/02/2024,ok,
scop-liv-fal-2026-02-04-fal,1,sports,04/02/2026,ok,
scop-ran-kil-2026-02-04-kil,1,sports,04/02/2026,ok,
dfb-ksv-stu-2026-02-04-btts,,,,error,invalid_response
scop-ran-kil-2026-02-04-btts,1,sports,04/02/2024,ok,
scop-liv-fal-2026-02-04-draw,1,sports,04/02/2026,ok,
scop-liv-fal-2026-02-04-btts,1,sports,04/02/2024,ok,
dfb-ksv-stu-2026-02-04-draw,1,sports,04/02/2026,ok,
scop-hib-dun-2026-02-04-draw,1,sports,04/02/2026,ok,
scop-ran-kil-2026-02-04-draw,1,sports,04/02/2026,ok,
scop-liv-fal-2026-02-04-liv,1,sports,04/02/2026,ok,
scop-hib-dun-2026-02-04-dun,1,sports,04/02/2026,ok,
dfb-ksv-stu-2026-02-04-ksv,1,sports,04/02/2026,ok,
cde-lyo-lav-2026-02-04-lav,1,sports,04/02/2026,ok,
cde-ogc-mon-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-lyo-lav-2026-02-04-btts,1,sports,04/02/2026,ok,
cde-tou-ami-2026-02-04-ami,1,sports,04/02/2026,ok,
cde-lor-pfc-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-ogc-mon-2026-02-04-btts,1,sports,04/02/2026,ok,
cde-lor-pfc-2026-02-04-lor,1,sports,04/02/2026,ok,
cde-tou-ami-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-lyo-lav-2026-02-04-draw,1,sports,04/02/2026,ok,
cde-ogc-mon-2026-02-04-ogc,1,sports,04/02/2026,ok,
cde-tou-ami-2026-02-04-tou,1,sports,04/02/2026,ok,
cde-ogc-mon-2026-02-04-mon,1,sports,04/02/2026,ok,
rou1-ffc-din-2026-02-04-ffc,1,sports,04/02/2026,ok,
rou1-ffc-din-2026-02-04-btts,1,sports,04/02/2024,ok,
rou1-ffc-din-2026-02-04-din,1,sports,04/02/2026,ok,
rou1-ffc-din-2026-02-04-draw,1,sports,04/02/2026,ok,
egy1-kif-zas-2026-02-04-zas,1,sports,04/02/2026,ok,
egy1-kif-zas-2026-02-04-btts,1,sports,04/02/2026,ok,
egy1-kif-zas-2026-02-04-kif,1,sports,04/02/2026,ok,
ethereum-above-2500-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-94000-96000-on-february-4,,,,error,invalid_response
xrp-above-1pt7-on-february-4,,,,error,invalid_response
ethereum-above-3200-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-110-120-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-120-130-on-february-4,,,,error,invalid_response
elon-musk-of-tweets-february-2-february-4-115-139,2,misc,04/02/2026,ok,
elon-musk-of-tweets-february-2-february-4-215-239,2,misc,04/02/2026,ok,
solana-above-130-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-90-100-on-february-4,,,,error,invalid_response
xrp-above-1pt8-on-february-4,,,,error,invalid_response
bitcoin-above-80k-on-february-4,,,,error,invalid_response
solana-above-140-on-february-4,,,,error,invalid_response
elon-musk-of-tweets-february-2-february-4-240plus,2,misc,04/02/2026,ok,
will-the-price-of-xrp-be-between-1pt80-1pt90-on-february-4,1,finance,04/02/2024,ok,
will-the-price-of-bitcoin-be-greater-than-98000-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-3300-3400-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-130-140-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-3100-3200-on-february-4,1,finance,04/02/2024,ok,
will-the-price-of-solana-be-between-140-150-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-150-160-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-160-170-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-90000-92000-on-february-4,,,,error,invalid_response
ethereum-above-3000-on-february-4,,,,error,invalid_response
solana-above-170-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-1pt70-1pt80-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-84000-86000-on-february-4,,,,error,invalid_response
xrp-above-2pt2-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-3400-3500-on-february-4,,,,error,invalid_response
solana-above-180-on-february-4,,,,error,invalid_response
bitcoin-above-86k-on-february-4,,,,error,invalid_response
solana-above-80-on-february-4,,,,error,invalid_response
ethereum-above-3400-on-february-4,,,,error,invalid_response
bitcoin-above-96k-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-92000-94000-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-80000-82000-on-february-4,,,,error,invalid_response
solana-above-150-on-february-4,,,,error,invalid_response
solana-above-160-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-2900-3000-on-february-4,,,,error,invalid_response
xrp-above-2pt1-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-82000-84000-on-february-4,,,,error,invalid_response
elon-musk-of-tweets-february-2-february-4-90-114,2,misc,04/02/2026,ok,
will-the-price-of-ethereum-be-between-3200-3300-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-less-than-80000-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-2pt00-2pt10-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-2700-2800-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-less-than-1pt50-on-february-4,,,,error,invalid_response
solana-above-100-on-february-4,,,,error,invalid_response
ethereum-above-2800-on-february-4,,,,error,invalid_response
xrp-above-2pt3-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-2pt20-2pt30-on-february-4,1,finance,04/02/2024,ok,
will-the-price-of-ethereum-be-less-than-2600-on-february-4,,,,error,invalid_response
xrp-above-1pt4-on-february-4,,,,error,invalid_response
ethereum-above-3500-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-1pt60-1pt70-on-february-4,1,finance,04/02/2024,ok,
bitcoin-above-98k-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-1pt50-1pt60-on-february-4,,,,error,invalid_response
solana-above-90-on-february-4,,,,error,invalid_response
ethereum-above-3300-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-between-100-110-on-february-4,,,,error,invalid_response
elon-musk-of-tweets-february-2-february-4-65-89,2,misc,04/02/2026,ok,
xrp-above-1pt6-on-february-4,,,,error,invalid_response
bitcoin-above-92k-on-february-4,,,,error,invalid_response
solana-above-120-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-88000-90000-on-february-4,,,,error,invalid_response
bitcoin-above-94k-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-2pt10-2pt20-on-february-4,1,finance,04/02/2024,ok,
ethereum-above-2900-on-february-4,,,,error,invalid_response
ethereum-above-2700-on-february-4,,,,error,invalid_response
solana-above-110-on-february-4,,,,error,invalid_response
xrp-above-2-on-february-4,,,,error,invalid_response
will-the-price-of-solana-be-greater-than-170-on-february-4,,,,error,invalid_response
xrp-above-2pt4-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-greater-than-3500-on-february-4,,,,error,invalid_response
elon-musk-of-tweets-february-2-february-4-140-164,1,misc,04/02/2026,ok,
ethereum-above-3100-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-86000-88000-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-greater-than-2pt40-on-february-4,,,,error,invalid_response
will-the-price-of-ethereum-be-between-2600-2700-on-february-4,,,,error,invalid_response
xrp-above-1pt9-on-february-4,,,,error,invalid_response
bitcoin-above-82k-on-february-4,,,,error,invalid_response
will-the-price-of-bitcoin-be-between-96000-98000-on-february-4,,,,error,invalid_response
will-the-price-of-xrp-be-between-2pt30-2pt40-on-february-4,1,finance,04/02/2024,ok,
will-the-price-of-xrp-be-between-1pt90-2pt00-on-february-4,,,,error,invalid_response
bitcoin-above-90k-on-february-4,,,,error,invalid_response
rou1-fua-fcc-2026-02-04-fcc,1,sports,04/02/2026,ok,
rou1-fua-fcc-2026-02-04-btts,1,sports,04/02/2024,ok,
rou1-fua-fcc-2026-02-04-draw,1,sports,04/02/2026,ok,
egy1-sms-pyf-2026-02-04-btts,1,sports,04/02/2024,ok,
egy1-sms-pyf-2026-02-04-sms,1,sports,04/02/2026,ok,
egy1-zef-ems-2026-02-04-btts,1,sports,04/02/2026,ok,
egy1-zef-ems-2026-02-04-zef,1,sports,04/02/2026,ok,
egy1-sms-pyf-2026-02-04-draw,1,sports,04/02/2026,ok,
egy1-sms-pyf-2026-02-04-pyf,1,sports,04/02/2026,ok,
egy1-zef-ems-2026-02-04-ems,1,sports,04/02/2026,ok,
egy1-zef-ems-2026-02-04-draw,1,sports,04/02/2026,ok,
yum-quarterly-earnings-nongaap-eps-02-04-2026-1pt76,2,finance,04/02/2026,ok,
efx-quarterly-earnings-nongaap-eps-02-04-2026-2pt05,1,finance,04/02/2026,ok,
rou1-fmb-fcm-2026-02-04-fcm,1,sports,04/02/2026,ok,
lly-quarterly-earnings-nongaap-eps-02-04-2026-7pt06,1,finance,04/02/2026,ok,
rou1-fmb-fcm-2026-02-04-btts,1,sports,04/02/2026,ok,
nyt-quarterly-earnings-nongaap-eps-02-04-2026-0pt88,2,finance,19/02/2026,ok,
cme-quarterly-earnings-nongaap-eps-02-04-2026-2pt74,1,finance,04/02/2026,ok,
rou1-fmb-fcm-2026-02-04-fmb,1,sports,04/02/2026,ok,
crint-ind-nzl-2026-01-28-team-top-batter-ind,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-most-sixes-draw,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-toss-match-double-ind,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-most-sixes-ind,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-team-top-batter-draw,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-team-top-batter-nzl,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-toss-match-double-nzl,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-most-sixes-nzl,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-completed-match,1,sports,28/01/2026,ok,
crint-ind-nzl-2026-01-28-toss-match-double-draw,1,sports,28/01/2026,ok,
highest-temperature-in-nyc-on-february-4-2026-36-37f,1,misc,04/02/2026,ok,
highest-temperature-in-atlanta-on-february-4-2026-45forbelow,1,misc,04/02/2026,ok,
highest-temperature-in-seattle-on-february-4-2026-54-55f,1,misc,04/02/2026,ok,
highest-temperature-in-chicago-on-february-4-2026-32-33f,1,misc,04/02/2026,ok,
highest-temperature-in-london-on-february-4-2026-12c,1,misc,04/02/2026,ok,
highest-temperature-in-seattle-on-february-4-2026-62-63f,1,misc,04/02/2026,ok,
highest-temperature-in-chicago-on-february-4-2026-23forbelow,1,misc,04/02/2026,ok,
highest-temperature-in-dallas-on-february-4-2026-54forhigher,1,misc,04/02/2026,ok,
highest-temperature-in-miami-on-february-4-2026-75forbelow,1,misc,04/02/2026,ok,
highest-temperature-in-miami-on-february-4-2026-86forhigher,1,misc,04/02/2026,ok,
highest-temperature-in-seoul-on-february-4-2026-4c,1,misc,04/02/2026,ok,
highest-temperature-in-miami-on-february-4-2026-82-83f,1,misc,04/02/2026,ok,
highest-temperature-in-nyc-on-february-4-2026-34-35f,1,misc,04/02/2026,ok,
highest-temperature-in-seoul-on-february-4-2026-1corbelow,1,misc,04/02/2026,ok,
highest-temperature-in-nyc-on-february-4-2026-40-41f,1,misc,04/02/2026,ok,
highest-temperature-in-buenos-aires-on-february-4-2026-36c,1,misc,04/02/2026,ok,
highest-temperature-in-toronto-on-february-4-2026-neg-8c,1,misc,04/02/2026,ok,
highest-temperature-in-toronto-on-february-4-2026-neg-9corbelow,1,misc,04/02/2026,ok,
highest-temperature-in-london-on-february-4-2026-13corhigher,1,misc,04/02/2026,ok,
